Timestamp,Open,High,Low,Close,Volume
1733428800,232.5284,233.8092,230.2902,230.337,1368.84000
1733430600,230.2964,232.9734,229.6107,232.9734,400.39000
1733432400,233.0512,233.8141,232.8692,233.807,62.24000
1733434200,233.645,234.320,233.572,234.1543,3617.08000
1733436000,234.825,234.8868,225.5028,227.9685,3931.53000
1733437800,227.9486,235.330,227.722,235.330,4343.22000
1733439600,235.3703,240.9757,233.6262,240.800,2081.11000
1733441400,240.900,240.900,236.500,236.7075,1332.44000
1733443200,236.000,239.5271,234.841,238.7478,1302.72000
1733445000,238.5382,242.6384,237.7108,242.6384,5148.79000
1733446800,242.905,246.2948,240.000,246.0564,1714.94000
1733448600,246.075,247.0975,243.9151,243.9151,2472.64000
1733450400,244.0254,244.0254,242.1075,242.1075,539.85000
1733452200,242.9974,243.7889,242.6904,242.8756,3241.09000
1733454000,242.000,242.0532,238.6061,239.1449,1318.90000
1733455800,239.675,242.1548,239.675,242.1548,767.04000
1733457600,242.400,242.905,240.8272,240.8272,198.25000
1733459400,241.5699,241.5699,240.500,241.2879,181.77000
1733461200,241.0744,241.7956,240.5757,241.0513,352.03000
1733463000,240.3089,240.3923,238.6521,238.7997,273.58000
1733464800,238.739,239.6597,238.6148,239.0577,152.51000
1733466600,239.2673,239.511,237.921,238.8892,2435.67000
1733468400,238.8945,239.2067,238.3377,238.7812,3211.48000
1733470200,239.000,239.3279,238.5156,239.3279,182.03000
1733472000,239.4992,240.380,239.071,240.3672,224.75000
1733473800,240.1973,240.2248,238.3906,238.3906,557.49000
1733475600,238.0344,238.1523,235.8613,235.8613,546.50000
1733477400,235.6536,236.8565,235.450,236.4796,175.48000
1733479200,236.1292,236.1292,234.3905,235.2607,549.05000
1733481000,235.1824,236.2544,235.0865,235.8405,289.36000
1733482800,236.2661,236.2661,234.3775,234.4921,427.95000
1733484600,234.6921,234.6921,233.8261,234.3475,107.17000
1733486400,234.914,235.5352,233.439,233.6812,587.86000
1733488200,234.2089,234.2293,231.4582,231.5876,730.79000
1733490000,231.6212,232.9867,231.1791,232.1516,507.06000
1733491800,232.6821,235.1234,232.3601,234.1675,2241.95000
1733493600,235.330,236.615,233.9548,236.615,1008.63000
1733495400,236.2753,238.1368,235.510,238.1368,823.01000
1733497200,237.5678,237.890,236.5935,236.7704,1863.49000
1733499000,237.8072,240.0798,237.000,238.237,995.44000
1733500800,238.3784,238.6021,237.4067,238.1211,717.15000
1733502600,238.3509,239.2514,238.3509,238.7414,1719.34000
1733504400,239.230,239.9051,238.948,239.4557,399.42000
1733506200,239.2513,240.6587,238.6795,239.2752,442.13000
1733508000,239.424,240.4407,239.2392,240.0637,3386.40000
1733509800,240.2126,240.2126,239.2595,239.2595,571.91000
1733511600,239.2645,240.2234,239.0202,239.9119,965.91000
1733513400,240.3857,240.3857,239.709,240.1376,197.50000
1733515200,240.1087,241.1614,239.5396,239.5396,108.54000
1733517000,239.520,239.5673,238.2641,238.3807,213.63000
1733518800,238.8946,239.6428,238.8946,239.409,188.62000
1733520600,239.238,239.4245,238.0205,238.0205,273.72000
1733522400,238.2559,239.0792,237.500,238.4765,327.94000
1733524200,238.4349,238.8547,237.8676,237.8689,338.32000
1733526000,237.9188,238.398,235.850,236.3675,691.62000
1733527800,236.0569,237.3246,236.0569,237.2274,212.92000
1733529600,237.2674,237.4849,236.8183,236.8183,144.39000
1733531400,236.9667,236.9667,236.2498,236.7607,64.12000
1733533200,236.7367,237.0511,236.4945,236.4945,192.15000
1733535000,236.4945,236.4945,236.4945,236.4945,0.00000
1733536800,236.4945,236.4945,236.4945,236.4945,0.00000
1733538600,236.4945,236.4945,236.4945,236.4945,0.00000
1733540400,236.4945,236.4945,236.4945,236.4945,0.00000
1733542200,236.4945,236.4945,236.4945,236.4945,0.00000
1733544000,236.4945,236.4945,236.4945,236.4945,0.00000
1733545800,236.4483,236.4483,235.1536,235.5376,185.54000
1733547600,235.8348,235.861,235.7364,235.7364,6.76000
1733549400,236.3817,236.382,235.5687,235.7212,206.17000
1733551200,235.3658,235.5856,235.3658,235.4265,104.74000
1733553000,235.9004,236.2307,235.9004,236.173,40.82000
1733554800,236.2851,236.2852,235.7302,236.1739,22.06000
1733556600,236.670,236.7552,235.7522,236.3281,15.26000
1733558400,236.1769,236.2024,235.3427,235.9636,29.33000
1733560200,235.7885,236.207,235.347,236.189,85.54000
1733562000,236.2296,238.7694,236.2296,238.4127,509.07000
1733563800,238.4642,238.865,237.8689,238.865,229.04000
1733565600,239.0157,239.4688,237.7611,239.4688,185.95000
1733567400,238.5619,238.5752,237.370,238.5752,443.21000
1733569200,238.3957,239.3799,238.3957,239.0297,192.20000
1733571000,238.8926,239.212,238.3761,238.379,2485.65000
1733572800,238.3462,238.8968,237.7728,238.726,632.70000
1733574600,238.6438,238.6438,238.2308,238.2308,210.56000
1733576400,238.768,238.8802,237.7692,238.7803,243.46000
1733578200,238.567,239.6574,238.3654,239.6111,130.40000
1733580000,239.6447,239.6448,238.000,238.8902,1984.25000
1733581800,239.6213,243.0933,239.6213,242.8354,840.73000
1733583600,243.0994,243.410,241.000,241.1922,375.48000
1733585400,241.1139,241.1927,240.0001,240.9985,1714.77000
1733587200,241.4025,241.4716,239.7871,239.7923,429.37000
1733589000,239.5364,242.4348,239.114,242.4348,221.39000
1733590800,242.1847,242.1847,240.6479,241.6964,362.62000
1733592600,241.8824,241.8824,240.030,240.6935,174.09000
1733594400,241.1991,242.4172,241.0488,242.2858,459.88000
1733596200,242.290,242.3594,241.5223,242.2169,278.99000
1733598000,242.5316,242.6441,241.770,242.1131,392.61000
1733599800,241.3705,242.0683,240.7577,241.8326,412.67000
1733601600,241.8812,243.1461,241.160,241.160,347.89000
1733603400,240.9944,241.8352,240.9011,241.3882,299.41000
1733605200,241.4504,243.180,241.4504,242.6588,2051.00000
1733607000,241.5464,242.014,240.3794,242.014,135.67000
1733608800,242.3955,243.6119,240.2112,240.2112,380.96000
1733610600,240.2279,240.3522,238.7125,238.7205,643.59000
1733612400,238.9142,239.7709,238.7465,239.7709,288.81000
1733614200,240.1051,240.1051,238.257,238.3921,197.06000
1733616000,238.0816,238.8162,238.000,238.4779,378.02000
1733617800,239.2303,239.518,238.8854,239.518,54.88000
1733619600,239.5469,239.8613,239.5469,239.6486,50.60000
1733621400,238.7113,239.9079,238.7113,239.6735,20.54000
1733623200,239.4408,241.4884,239.4408,241.4186,120.73000
1733625000,241.464,241.464,240.9572,240.9572,28.27000
1733626800,241.4937,241.4937,241.4937,241.4937,5.00000
1733628600,240.9569,241.1351,240.5209,241.1351,122.46000
1733630400,240.9061,240.9061,239.8735,239.8735,13.06000
1733632200,239.6843,239.6843,238.780,238.780,34.03000
1733634000,238.500,239.1343,237.4095,237.7068,148.75000
1733635800,237.9528,237.9754,236.7733,237.4573,124.13000
1733637600,237.5734,238.0826,237.3669,238.0826,145.24000
1733639400,238.3079,238.6468,238.3079,238.3167,265.73000
1733641200,238.3079,238.9699,237.6953,238.5917,78.23000
1733643000,238.7323,238.7323,237.9257,237.9257,63.94000
1733644800,237.0029,237.1263,235.6738,236.174,156.54000
1733646600,236.265,236.2817,235.3596,235.3596,232.97000
1733648400,235.1653,236.0406,235.1172,235.7615,80.41000
1733650200,235.8496,235.8496,233.500,234.0798,348.95000
1733652000,234.237,235.0597,234.1811,234.6232,258.17000
1733653800,235.5032,235.6864,235.2813,235.4549,9.47000
1733655600,235.300,236.1732,234.8874,236.1594,312.56000
1733657400,235.8671,236.4518,235.8671,236.200,254.53000
1733659200,236.040,236.040,234.9835,235.6686,10.98000
1733661000,235.4252,236.7096,235.4252,236.2604,799.72000
1733662800,235.930,237.350,235.930,237.350,41.54000
1733664600,237.0279,237.5015,236.8596,237.3718,87.33000
1733666400,237.5213,237.5213,236.8211,236.959,44.10000
1733668200,236.948,237.1156,236.0048,236.1956,147.48000
1733670000,236.0267,236.0849,234.840,235.0044,232.17000
1733671800,236.4968,237.4679,236.4228,237.4679,101.56000
1733673600,237.7599,237.7599,236.2551,236.2551,124.69000
1733675400,236.5249,236.7226,235.9523,235.9523,77.90000
1733677200,235.7759,236.380,235.2446,236.380,277.84000
