Timestamp,Open,High,Low,Close,Volume
1733428800,2.33709,2.35118,2.29819,2.30328,1536903.74871043
1733430600,2.30414,2.32741,2.28094,2.31654,821449.75714498
1733432400,2.31705,2.32880,2.30439,2.31994,735143.05270155
1733434200,2.31994,2.33307,2.30518,2.32947,397592.83598363
1733436000,2.32996,2.34424,2.21799,2.24925,1098672.36191261
1733437800,2.25286,2.32003,2.25280,2.28968,857838.79280711
1733439600,2.28869,2.29028,2.24780,2.27634,1049776.77527967
1733441400,2.27698,2.27947,2.22156,2.24674,592800.04062694
1733443200,2.24494,2.28436,2.22850,2.27000,516884.00228926
1733445000,2.27014,2.30278,2.26311,2.29715,439678.92993803
1733446800,2.29764,2.31219,2.28410,2.31219,435663.76154437
1733448600,2.31215,2.33528,2.31151,2.32295,182746.30069651
1733450400,2.32039,2.33866,2.30429,2.33512,395237.12893566
1733452200,2.33608,2.33608,2.31195,2.31294,160675.25872487
1733454000,2.31387,2.31406,2.29149,2.29518,434544.30831131
1733455800,2.29474,2.32475,2.29474,2.31359,170840.14933233
1733457600,2.30997,2.32453,2.30625,2.31449,311250.83416862
1733459400,2.31822,2.35296,2.31822,2.35088,244023.39249857
1733461200,2.35224,2.39788,2.35173,2.39010,760150.12033634
1733463000,2.38343,2.39317,2.35852,2.36616,177529.45533092
1733464800,2.36232,2.36505,2.35165,2.35630,463393.20515814
1733466600,2.36074,2.36585,2.33582,2.35569,196605.20924732
1733468400,2.35546,2.35560,2.32662,2.33061,427113.82342990
1733470200,2.33242,2.33938,2.32143,2.32143,408635.16393535
1733472000,2.32120,2.33795,2.31491,2.33610,477465.50928785
1733473800,2.33647,2.33650,2.31019,2.31096,292323.10668971
1733475600,2.31110,2.31476,2.27109,2.27621,1000839.97583017
1733477400,2.27370,2.29710,2.26503,2.28257,671420.46926320
1733479200,2.28356,2.28808,2.24910,2.25908,812978.90459467
1733481000,2.25965,2.27758,2.24415,2.27508,741726.15058934
1733482800,2.27546,2.28453,2.26773,2.28336,607291.93777130
1733484600,2.28228,2.28661,2.25510,2.27660,353554.52929642
1733486400,2.27647,2.32046,2.27594,2.28832,1252426.25057804
