Timestamp,Open,High,Low,Close,Volume
1733428800,0.43265,0.43476,0.42679,0.42782,873614.00
1733430600,0.42730,0.43352,0.42499,0.43275,411280.94
1733432400,0.43232,0.43513,0.43173,0.43476,296223.91
1733434200,0.43398,0.43513,0.43255,0.43481,765189.43
1733436000,0.43486,0.43679,0.41313,0.41585,913283.32
1733437800,0.41992,0.43293,0.41688,0.43114,876222.70
1733439600,0.42935,0.43310,0.42219,0.43208,508948.08
1733441400,0.43128,0.43128,0.42737,0.42754,255381.51
1733443200,0.42633,0.43175,0.42318,0.42819,349320.89
1733445000,0.42950,0.43800,0.42950,0.43800,372416.01
1733446800,0.43793,0.43793,0.43470,0.43691,151850.08
1733448600,0.43738,0.43965,0.43598,0.43598,339108.00
1733450400,0.43588,0.43647,0.43295,0.43639,595051.81
1733452200,0.43608,0.43877,0.43534,0.43724,188842.97
1733454000,0.43662,0.43662,0.43314,0.43314,292667.34
1733455800,0.43298,0.43697,0.43298,0.43697,111368.08
1733457600,0.43740,0.43797,0.43454,0.43454,157282.31
1733459400,0.43467,0.43737,0.43433,0.43668,75360.35
1733461200,0.43650,0.43752,0.43436,0.43591,130788.30
1733463000,0.43527,0.43594,0.43412,0.43549,33912.02
1733464800,0.43595,0.43853,0.43595,0.43763,174358.30
1733466600,0.43877,0.43877,0.43687,0.43782,112588.36
1733468400,0.43728,0.43775,0.43537,0.43574,372050.50
1733470200,0.43566,0.43769,0.43566,0.43675,256472.01
1733472000,0.43739,0.44117,0.43659,0.43868,193586.20
1733473800,0.43767,0.43906,0.43386,0.43405,117595.71
1733475600,0.43463,0.43463,0.42778,0.42783,421167.09
1733477400,0.42755,0.43174,0.42633,0.43053,463607.24
1733479200,0.42849,0.42849,0.42365,0.42655,366968.81
1733481000,0.42620,0.42970,0.42545,0.42932,427816.37
1733482800,0.42921,0.43164,0.42819,0.42941,485776.20
1733484600,0.42935,0.42935,0.42527,0.42816,405697.50
1733486400,0.42802,0.43079,0.42771,0.42771,147474.08
1733488200,0.42771,0.42796,0.42166,0.42253,488240.42
1733490000,0.42218,0.42473,0.42048,0.42175,355409.48
1733491800,0.42261,0.43040,0.42204,0.42661,570575.68
1733493600,0.42679,0.43067,0.42521,0.43051,435697.50
1733495400,0.43072,0.43377,0.42757,0.43319,531009.93
1733497200,0.43345,0.43529,0.43055,0.43489,601744.40
1733499000,0.43579,0.43787,0.43136,0.43222,772106.17
1733500800,0.43290,0.43459,0.43214,0.43236,248836.49
1733502600,0.43347,0.43460,0.43336,0.43409,208904.65
1733504400,0.43401,0.43633,0.43352,0.43587,309834.27
1733506200,0.43571,0.44008,0.43505,0.43719,432747.53
1733508000,0.43762,0.43968,0.43738,0.43936,163946.46
1733509800,0.43983,0.44042,0.43901,0.43995,136874.28
1733511600,0.43927,0.44144,0.43888,0.44071,124553.77
1733513400,0.44017,0.44073,0.43822,0.43939,84752.24
1733515200,0.43927,0.44279,0.43884,0.44115,39335.50
1733517000,0.44064,0.44114,0.43780,0.43913,168042.25
1733518800,0.43983,0.44002,0.43723,0.43959,161908.18
1733520600,0.43963,0.43963,0.43484,0.43484,262135.45
1733522400,0.43500,0.43654,0.43390,0.43595,125402.40
1733524200,0.43585,0.43811,0.43552,0.43749,375250.66
1733526000,0.43777,0.43785,0.43340,0.43475,59747.66
1733527800,0.43326,0.43636,0.43326,0.43541,50828.40
1733529600,0.43514,0.43866,0.43492,0.43837,154499.24
1733531400,0.43872,0.44082,0.43613,0.43874,84190.26
1733533200,0.44012,0.44066,0.43748,0.43868,234126.23
1733535000,0.43868,0.43868,0.43868,0.43868,0.00
1733536800,0.43868,0.43868,0.43868,0.43868,0.00
1733538600,0.43868,0.43868,0.43868,0.43868,0.00
1733540400,0.43868,0.43868,0.43868,0.43868,0.00
1733542200,0.43868,0.43868,0.43868,0.43868,0.00
1733544000,0.43868,0.43868,0.43868,0.43868,0.00
1733545800,0.43809,0.43809,0.43380,0.43439,106747.03
1733547600,0.43394,0.43556,0.43386,0.43487,27564.63
1733549400,0.43348,0.43379,0.43182,0.43262,27173.91
1733551200,0.43250,0.43313,0.43250,0.43313,3971.19
1733553000,0.43349,0.44406,0.43328,0.44301,114668.91
1733554800,0.44089,0.45195,0.44013,0.45195,1012197.14
1733556600,0.45137,0.45427,0.44422,0.44865,601901.04
1733558400,0.44906,0.45022,0.44368,0.44610,268901.64
1733560200,0.44608,0.44608,0.44317,0.44435,217459.24
1733562000,0.44511,0.45055,0.44511,0.45053,138709.60
1733563800,0.45052,0.45123,0.44844,0.45020,173779.56
1733565600,0.44876,0.44980,0.44628,0.44935,674502.70
1733567400,0.44911,0.45384,0.44879,0.45087,230972.96
1733569200,0.45150,0.45277,0.45003,0.45076,104843.99
1733571000,0.44936,0.45205,0.44936,0.45069,46918.45
1733572800,0.45029,0.45064,0.44692,0.44968,107073.48
1733574600,0.44934,0.45069,0.44744,0.44775,99861.77
1733576400,0.44954,0.44954,0.44622,0.44765,16248.03
1733578200,0.44765,0.44789,0.44606,0.44668,40031.68
1733580000,0.44694,0.44694,0.44335,0.44573,253015.27
1733581800,0.44759,0.44881,0.44740,0.44879,111772.48
1733583600,0.44853,0.45300,0.44853,0.45143,135835.48
1733585400,0.45090,0.45487,0.45088,0.45378,193944.30
1733587200,0.45324,0.45846,0.45171,0.45805,158827.92
1733589000,0.45774,0.45984,0.45616,0.45632,225764.14
1733590800,0.45647,0.45966,0.45335,0.45926,327511.63
1733592600,0.45990,0.46000,0.45460,0.45777,482365.80
1733594400,0.45765,0.46652,0.45765,0.46225,1440816.11
1733596200,0.46233,0.46233,0.45711,0.45998,1376329.36
1733598000,0.45997,0.46341,0.45966,0.46149,5080685.70
1733599800,0.46085,0.46516,0.45676,0.46402,837319.05
1733601600,0.46525,0.46525,0.45818,0.45881,3352004.54
1733603400,0.45877,0.46180,0.45859,0.45884,510077.56
1733605200,0.45921,0.46242,0.45600,0.45682,242843.04
1733607000,0.45685,0.45794,0.45481,0.45794,2483452.86
1733608800,0.45855,0.45930,0.45630,0.45728,440161.89
1733610600,0.45653,0.45829,0.45305,0.45315,201958.70
1733612400,0.45371,0.45543,0.45220,0.45440,408102.31
1733614200,0.45612,0.45676,0.45326,0.45401,118548.47
1733616000,0.45327,0.45330,0.45056,0.45283,478787.51
1733617800,0.45335,0.45672,0.45334,0.45663,75402.99
1733619600,0.45666,0.46868,0.45660,0.46335,666899.72
1733621400,0.46334,0.46334,0.45985,0.46308,418562.39
1733623200,0.46213,0.46234,0.45996,0.46064,1988210.79
1733625000,0.46072,0.46136,0.45948,0.46052,436614.22
1733626800,0.46162,0.46454,0.46128,0.46437,161511.03
1733628600,0.46464,0.46907,0.46375,0.46849,49470.64
1733630400,0.46914,0.48481,0.46896,0.48061,2063377.08
1733632200,0.48211,0.48244,0.47418,0.47509,1949815.31
1733634000,0.47360,0.47717,0.46576,0.46620,462426.91
1733635800,0.46779,0.47063,0.46581,0.46762,195492.06
1733637600,0.46752,0.46965,0.46457,0.46957,190106.89
1733639400,0.47028,0.47058,0.46750,0.46821,314849.77
1733641200,0.46863,0.46863,0.46574,0.46709,164140.01
1733643000,0.46828,0.46929,0.46558,0.46558,75801.11
1733644800,0.46532,0.46532,0.45912,0.46014,310149.84
1733646600,0.46017,0.46017,0.45371,0.45498,440384.54
1733648400,0.45390,0.45803,0.45296,0.45658,418216.75
1733650200,0.45673,0.45673,0.44651,0.44924,1069923.93
1733652000,0.44924,0.45276,0.44909,0.45163,118895.29
1733653800,0.45265,0.45533,0.45251,0.45533,168021.52
1733655600,0.45546,0.45977,0.45522,0.45977,208099.18
1733657400,0.45950,0.46083,0.45950,0.46009,200855.24
1733659200,0.45961,0.45961,0.45646,0.45786,287576.11
1733661000,0.45691,0.46154,0.45691,0.46119,61492.88
1733662800,0.46055,0.46348,0.46039,0.46311,18885.74
1733664600,0.46286,0.46567,0.46241,0.46567,188139.68
1733666400,0.46554,0.46554,0.46093,0.46154,63253.23
1733668200,0.46324,0.46324,0.45737,0.45737,328644.43
1733670000,0.45823,0.45929,0.45471,0.45929,243179.66
1733671800,0.45869,0.46363,0.45781,0.46175,176290.28
1733673600,0.46175,0.46549,0.46100,0.46247,761619.94
1733675400,0.46290,0.46879,0.46290,0.46462,915478.73
1733677200,0.46454,0.46605,0.46180,0.46460,441486.40
1733679000,0.46370,0.46835,0.46270,0.46588,318018.47
1733680800,0.46574,0.46708,0.45925,0.46092,516560.95
1733682600,0.46041,0.46362,0.46003,0.46324,426696.21
1733684400,0.46266,0.46483,0.46097,0.46212,529061.98
1733686200,0.46191,0.46548,0.46191,0.46472,193209.52
1733688000,0.46518,0.46559,0.46252,0.46330,80866.39
1733689800,0.46286,0.46286,0.46039,0.46068,121739.31
1733691600,0.46021,0.46153,0.45965,0.46150,232319.58
1733693400,0.46184,0.46507,0.46184,0.46444,333648.81
1733695200,0.46419,0.46459,0.46244,0.46459,100470.44
1733697000,0.46485,0.46580,0.46327,0.46580,147865.71
1733698800,0.46565,0.46629,0.46319,0.46442,278277.77
1733700600,0.46433,0.46786,0.46330,0.46686,362285.04
1733702400,0.46698,0.46698,0.45829,0.45918,341960.34
1733704200,0.45899,0.46046,0.45517,0.45711,692633.02
1733706000,0.45877,0.46097,0.45687,0.46006,254363.73
1733707800,0.46001,0.46031,0.45291,0.45384,246848.05
1733709600,0.45261,0.45596,0.45060,0.45078,241310.84
1733711400,0.45099,0.45359,0.44964,0.45359,187509.39
1733713200,0.45364,0.45510,0.45173,0.45361,124239.69
1733715000,0.45262,0.45301,0.44628,0.44960,829434.18
1733716800,0.45183,0.45388,0.44745,0.44988,269901.80
1733718600,0.45037,0.45361,0.45037,0.45354,191427.31
1733720400,0.45397,0.45464,0.45271,0.45294,296864.59
